Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1973","1973","No","730000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1974","1974","No","760000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1975","1975","No","780000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1976","1976","No","800000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1977","1977","No","950000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1978","1978","No","1000000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1979","1979","No","1054100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1980","1980","No","1084000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1981","1981","No","1112000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1982","1982","No","1140000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1983","1983","No","1300000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1984","1984","No","1100000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1985","1985","No","1200000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1986","1986","No","1500000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1987","1987","No","1520000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1988","1988","No","1700000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1989","1989","No","1800000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5314","Prod Popultn","02960.01","Beeswax","1990","1990","No","2000000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1991","1991","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1992","1992","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1993","1993","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1994","1994","ha","10","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1995","1995","ha","11","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1996","1996","ha","11","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1997","1997","ha","12","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1998","1998","ha","5","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","1999","1999","ha","6","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2000","2000","ha","8","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2001","2001","ha","20","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2002","2002","ha","30","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2003","2003","ha","50","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2004","2004","ha","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2005","2005","ha","200","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2006","2006","ha","350","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2007","2007","ha","500","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2008","2008","ha","590","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2009","2009","ha","382","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2010","2010","ha","201","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2011","2011","ha","297","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2012","2012","ha","381","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2013","2013","ha","323","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2014","2014","ha","282","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2015","2015","ha","327","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2016","2016","ha","315","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01243","Broad beans and horse beans, green","2017","2017","ha","286","I","Imputed value"
